Year,LocationAbbr,LocationDesc,GeographicLevel,DataSource,Class,Topic,Data_Value,Data_Value_Unit,Data_Value_Type,Data_Value_Footnote_Symbol,Data_Value_Footnote,StratificationCategory1,Stratification1,StratificationCategory2,Stratification2,TopicID,LocationID,Y_lat,X_lon,Georeference
2020,AK,Yukon-Koyukuk,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,Hispanic,T2,02290,65.5031268,-151.4114639,POINT (-151.4114639 65.5031268)
2020,AR,Lincoln County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,Asian,T2,05079,33.95622796,-91.72365877,POINT (-91.72365877 33.95622796)
2020,CA,Colusa County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,212.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,Overall,T2,06011,39.17913684,-122.2328096,POINT (-122.2328096 39.17913684)
2020,AR,Desha County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,More than one race,T2,05041,33.83682196,-91.24537972,POINT (-91.24537972 33.83682196)
2020,GA,Gilmer County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,More than one race,T2,13123,34.68785958,-84.45231591,POINT (-84.45231591 34.68785958)
2020,FL,Jefferson County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,More than one race,T2,12065,30.43382276,-83.89593633,POINT (-83.89593633 30.43382276)
2020,FL,Jackson County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,Native Hawaiian or Other Pacific Islander,T2,12063,30.79880915,-85.21237875,POINT (-85.21237875 30.79880915)
2020,GA,Clarke County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,257.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,White,T2,13059,33.95588157,-83.36843056,POINT (-83.36843056 33.95588157)
2020,IA,Pocahontas County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,Hispanic,T2,19151,42.7363368,-94.6875069,POINT (-94.6875069 42.7363368)
2020,GA,Hancock County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Asian,T2,13141,33.27260243,-82.99831753,POINT (-82.99831753 33.27260243)
2020,GA,Candler County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,American Indian or Alaska Native,T2,13043,32.39874917,-82.06996471,POINT (-82.06996471 32.39874917)
2020,GA,Richmond County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,American Indian or Alaska Native,T2,13245,33.36402065,-82.07349647,POINT (-82.07349647 33.36402065)
2020,ID,Teton County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,Hispanic,T2,16081,43.75572633,-111.2052979,POINT (-111.2052979 43.75572633)
2020,AL,Blount County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,114.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Asian,T2,01009,33.9832466,-86.56704694,POINT (-86.56704694 33.9832466)
2020,IA,Mitchell County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Asian,T2,19131,43.35751509,-92.7938741,POINT (-92.7938741 43.35751509)
2020,IA,Calhoun County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,Asian,T2,19025,42.3845842,-94.65003848,POINT (-94.65003848 42.3845842)
2020,IA,Cherokee County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,19035,42.73891475,-95.63372979,POINT (-95.63372979 42.73891475)
2020,CA,El Dorado County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,124.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,More than one race,T2,06017,38.7752063,-120.5175223,POINT (-120.5175223 38.7752063)
2020,ID,Idaho County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,16049,45.83513377,-115.4663917,POINT (-115.4663917 45.83513377)
2020,GA,Coffee County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,American Indian or Alaska Native,T2,13069,31.54884267,-82.8506822,POINT (-82.8506822 31.54884267)
2020,CO,Pueblo County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,265.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Hispanic,T2,08101,38.16543734,-104.5082569,POINT (-104.5082569 38.16543734)
2020,IA,Winnebago County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,American Indian or Alaska Native,T2,19189,43.37671847,-93.73900146,POINT (-93.73900146 43.37671847)
2020,GA,Washington County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,300.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,White,T2,13303,32.9688648,-82.79587358,POINT (-82.79587358 32.9688648)
2020,AR,Izard County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,American Indian or Alaska Native,T2,05065,36.09433793,-91.91093604,POINT (-91.91093604 36.09433793)
2020,IA,Audubon County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,Black,T2,19009,41.68368198,-94.91529759,POINT (-94.91529759 41.68368198)
2020,AR,Sebastian County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,220.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Hispanic,T2,05131,35.20241917,-94.27063335,POINT (-94.27063335 35.20241917)
2020,DE,Delaware,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,238,"per 100,000 population","Age-adjusted, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,Overall,T2,10,38.9952,-75.5014,POINT (-75.5014 38.9952)
2020,IA,Polk County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,440.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Overall,T2,19153,41.68437623,-93.57825309,POINT (-93.57825309 41.68437623)
2020,GA,Atkinson County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,668.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,White,T2,13003,31.29808592,-82.8764794,POINT (-82.8764794 31.29808592)
2020,FL,Levy County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,269,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,Overall,T2,12075,29.32617444,-82.73615238,POINT (-82.73615238 29.32617444)
2020,FL,Lee County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,244.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,Black,T2,12071,26.58088859,-81.79745277,POINT (-81.79745277 26.58088859)
2020,GA,Camden County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,526.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Overall,T2,13039,30.93036103,-81.68070853,POINT (-81.68070853 30.93036103)
2020,AR,Randolph County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,410.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Overall,T2,05121,36.34028618,-91.031562,POINT (-91.031562 36.34028618)
2020,FL,Hillsborough County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,140.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Asian,T2,12057,27.92980155,-82.30680977,POINT (-82.30680977 27.92980155)
2020,AR,Yell County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,473.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Black,T2,05149,35.00586398,-93.40167591,POINT (-93.40167591 35.00586398)
2020,IA,Marshall County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,Black,T2,19127,42.03548284,-93.00556169,POINT (-93.00556169 42.03548284)
2020,AL,Mobile County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,761.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,01097,30.80013086,-88.21002606,POINT (-88.21002606 30.80013086)
2020,CT,Hartford County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,165.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,Hispanic,T2,09003,41.80570047,-72.73328658,POINT (-72.73328658 41.80570047)
2020,IA,Shelby County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,Native Hawaiian or Other Pacific Islander,T2,19165,41.68467953,-95.31734349,POINT (-95.31734349 41.68467953)
2020,AL,Sumter County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,605.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Overall,T2,01119,32.59037604,-88.20038104,POINT (-88.20038104 32.59037604)
2020,GA,Hancock County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Hispanic,T2,13141,33.27260243,-82.99831753,POINT (-82.99831753 33.27260243)
2020,GA,Warren County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,Asian,T2,13301,33.41519474,-82.67633042,POINT (-82.67633042 33.41519474)
2020,GA,Meriwether County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,690.4,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Overall,T2,13199,33.03484711,-84.68239736,POINT (-84.68239736 33.03484711)
2020,CA,Lake County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,390,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,American Indian or Alaska Native,T2,06033,39.09812912,-122.746033,POINT (-122.746033 39.09812912)
2020,CO,Archuleta County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,317.7,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,White,T2,08007,37.1938065,-107.0408376,POINT (-107.0408376 37.1938065)
2020,GA,Ware County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Hispanic,T2,13299,31.05188914,-82.4203935,POINT (-82.4203935 31.05188914)
2020,AL,Randolph County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,407.6,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,Overall,T2,01111,33.30076128,-85.45789142,POINT (-85.45789142 33.30076128)
2020,AR,Marion County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Black,T2,05089,36.26847927,-92.67906169,POINT (-92.67906169 36.26847927)
2020,FL,Alachua County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,More than one race,T2,12001,29.67683311,-82.35397341,POINT (-82.35397341 29.67683311)
2020,GA,Union County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,More than one race,T2,13291,34.82976124,-83.99077402,POINT (-83.99077402 34.82976124)
2020,AZ,La Paz County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,664.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,White,T2,04012,33.73341025,-113.9782551,POINT (-113.9782551 33.73341025)
2020,FL,Sumter County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,199,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,White,T2,12119,28.70265588,-82.07842445,POINT (-82.07842445 28.70265588)
2020,GA,Dawson County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,381.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Black,T2,13085,34.44018821,-84.16803984,POINT (-84.16803984 34.44018821)
2020,AR,Arkansas County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,Asian,T2,05001,34.29125921,-91.36786842,POINT (-91.36786842 34.29125921)
2020,IA,Muscatine County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Native Hawaiian or Other Pacific Islander,T2,19139,41.48289847,-91.11023101,POINT (-91.11023101 41.48289847)
2020,AR,Washington County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,Asian,T2,05143,35.98195854,-94.20989023,POINT (-94.20989023 35.98195854)
2020,ID,Gooding County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,167.8,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Hispanic,T2,16047,42.96182654,-114.8004477,POINT (-114.8004477 42.96182654)
2020,IA,Montgomery County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,300,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,White,T2,19137,41.03500666,-95.16484934,POINT (-95.16484934 41.03500666)
2020,AK,Kusilvak,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,Hispanic,T2,02158,62.15950701,-163.3489828,POINT (-163.3489828 62.15950701)
2020,AK,Northwest Arctic,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,More than one race,T2,02188,67.06507656,-159.7268825,POINT (-159.7268825 67.06507656)
2020,AR,Perry County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,More than one race,T2,05105,34.94967352,-92.92599049,POINT (-92.92599049 34.94967352)
2020,AL,Macon County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,523.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,White,T2,01087,32.39349649,-85.69087037,POINT (-85.69087037 32.39349649)
2020,AK,Nome,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,Black,T2,02180,64.90397704,-163.9462296,POINT (-163.9462296 64.90397704)
2020,GA,Wilkinson County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,Hispanic,T2,13319,32.79707823,-83.17190627,POINT (-83.17190627 32.79707823)
2020,CT,New Haven County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,185.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Hispanic,T2,09009,41.41124892,-72.93600942,POINT (-72.93600942 41.41124892)
2020,CO,Rio Blanco County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Asian,T2,08103,39.97100663,-108.2175196,POINT (-108.2175196 39.97100663)
2020,ID,Bonner County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,Native Hawaiian or Other Pacific Islander,T2,16017,48.29311058,-116.6009785,POINT (-116.6009785 48.29311058)
2020,CA,Nevada County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,377.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,06057,39.29654609,-120.7594556,POINT (-120.7594556 39.29654609)
2020,CO,Bent County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,542.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,White,T2,08011,37.95063648,-103.0566452,POINT (-103.0566452 37.95063648)
2020,GA,Seminole County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,326.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,White,T2,13253,30.93930106,-84.86594327,POINT (-84.86594327 30.93930106)
2020,FL,Brevard County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,242,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,White,T2,12009,28.25861943,-80.74865569,POINT (-80.74865569 28.25861943)
2020,AR,Lafayette County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,583.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Overall,T2,05073,33.24440623,-93.59941845,POINT (-93.59941845 33.24440623)
2020,CT,Connecticut,State,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,More than one race,T2,09,41.6179,-72.7254,POINT (-72.7254 41.6179)
2020,AR,Van Buren County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,American Indian or Alaska Native,T2,05141,35.58541181,-92.5084085,POINT (-92.5084085 35.58541181)
2020,FL,Hillsborough County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,302,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,Black,T2,12057,27.92980155,-82.30680977,POINT (-82.30680977 27.92980155)
2020,GA,Jenkins County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,351.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,White,T2,13165,32.78905816,-81.96302227,POINT (-81.96302227 32.78905816)
2020,IA,Keokuk County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,468.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,White,T2,19107,41.33527751,-92.1812403,POINT (-92.1812403 41.33527751)
2020,GA,Wilkes County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Native Hawaiian or Other Pacific Islander,T2,13317,33.78275131,-82.74585886,POINT (-82.74585886 33.78275131)
2020,IA,Jefferson County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Asian,T2,19101,41.03055782,-91.94991721,POINT (-91.94991721 41.03055782)
2020,AL,Lee County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,Asian,T2,01081,32.60645768,-85.35622837,POINT (-85.35622837 32.60645768)
2020,ID,Butte County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Hispanic,T2,16023,43.7181808,-113.1604386,POINT (-113.1604386 43.7181808)
2020,GA,Wilcox County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,466.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,Overall,T2,13315,31.96923356,-83.4293457,POINT (-83.4293457 31.96923356)
2020,AL,Lawrence County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,380.1,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Female,Race/Ethnicity,Overall,T2,01079,34.52651481,-87.30890145,POINT (-87.30890145 34.52651481)
2020,IA,Jackson County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Native Hawaiian or Other Pacific Islander,T2,19097,42.17351094,-90.57352257,POINT (-90.57352257 42.17351094)
2020,AL,Mobile County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,242.9,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Asian,T2,01097,30.80013086,-88.21002606,POINT (-88.21002606 30.80013086)
2020,ID,Camas County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Female,Race/Ethnicity,Black,T2,16025,43.45577009,-114.7960423,POINT (-114.7960423 43.45577009)
2020,ID,Bonner County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,342.3,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Male,Race/Ethnicity,Overall,T2,16017,48.29311058,-116.6009785,POINT (-116.6009785 48.29311058)
2020,GA,Marion County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,American Indian or Alaska Native,T2,13197,32.35158511,-84.52210328,POINT (-84.52210328 32.35158511)
2020,AR,Hot Spring County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Male,Race/Ethnicity,Asian,T2,05059,34.32307601,-92.94002237,POINT (-92.94002237 34.32307601)
2020,CO,Yuma County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,American Indian or Alaska Native,T2,08125,39.99751323,-102.4232061,POINT (-102.4232061 39.99751323)
2020,IA,Chickasaw County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,Black,T2,19037,43.06519732,-92.32153569,POINT (-92.32153569 43.06519732)
2020,IA,Taylor County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",~,Insufficient Data,Sex,Overall,Race/Ethnicity,Hispanic,T2,19173,40.74226011,-94.70639764,POINT (-94.70639764 40.74226011)
2020,IA,Des Moines County,County,NVSS,Cardiovascular Diseases,Heart Disease Mortality,341.5,"per 100,000 population","Age-adjusted, Spatially Smoothed, 3-year Average Rate",,,Sex,Overall,Race/Ethnicity,White,T2,19057,40.92179665,-91.18781568,POINT (-91.18781568 40.92179665)
